2359,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2360,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2361,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2362,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2363,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2364,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2365,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2366,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2367,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2368,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2369,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2370,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2371,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2372,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2373,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2374,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2375,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2376,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2377,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2378,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2379,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2380,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2381,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2382,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2383,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2384,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2385,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2386,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2387,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2388,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2389,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2390,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2391,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2392,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
