,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
1223131,0.932361648,2.870152399,11.39389364,45.48668536,1.481277154,3.271341746,2.071263398,1.454901736,0.481086804,0.360368704,7.740943142,33.16352978,-0.000185383,0.664147528,0.00401412,0.037527989,-0.003098001,-0.004766089,-6.59E-05,-2.25E-05,-0.000660732,-1.72E-06,-4.31E-05,-9.39E-06,0.00882454,0.450308812,0.213740051,-1.648137983,0.000268358,0.001401089,-3.62E-06,-6.23E-05,0.000101019,0.001518343,1.160674144,1.183123741,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.741082464,0.642252922,1.133357501,1.382486419,0.920898647,1.532886342,0.98595299,280.3990384,489385032,TRUE,TRUE
1228287,7.675993154,3.79284751,28.44558685,146.99333,2.080092206,2.754331887,1.834120649,1.1217036,1.023322095,0.51624261,9.624193857,26.14676932,0.004267142,7.137460905,-0.000888865,0.031233843,-0.004080027,-0.001415383,-0.000109897,-2.22E-05,-0.000640052,-3.94E-06,-3.29E-05,-8.84E-06,0.025483529,55.38671077,3.60E-17,0.008991015,0.000232209,0.000934803,-3.39E-05,-0.000100523,0.000525019,0.000141909,1.041576946,0.94857578,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,1.027462382,0.807800349,1.096407475,0.975238041,1.256002926,0.098348776,1.118033918,278.7055005,491442276,TRUE,TRUE
1228793,7.274776398,4.961820524,33.55252126,84.46758341,2.264491374,2.046945866,1.724421469,1.455044971,1.089693781,0.461767682,8.768003478,37.73413188,-0.005119538,-0.889352304,0.007325242,0.024851856,-0.002843313,0.000495597,-7.99E-05,-2.27E-05,-0.000664545,-3.54E-06,-2.78E-05,-8.82E-06,0.003745734,8.55E-14,0.013473303,-1.916223356,0.000183446,0.001319787,-0.000105899,0.000124902,0.000242473,0.002724601,1.063564137,1.086806184,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.906316741,0.731373769,0.444271276,0.910891645,1.159617164,1.474065354,1.057521278,278.802364,491644170,TRUE,TRUE
1232537,5.675122369,5.540653567,37.7991406,153.6898309,1.664473802,2.027360174,1.020788934,1.241955577,0.76905682,0.685385786,8.721198928,26.08022549,0.007889134,3.124171842,-0.00044866,0.045357179,-0.00378697,-0.003493008,-7.56E-05,1.66E-06,-0.000670935,-2.71E-06,-4.76E-05,-8.58E-06,5.76E-07,0.004533469,2.13E-06,-25.64310093,0.000262191,0.001110183,-6.03E-05,3.76E-05,-7.25E-05,0.000913721,0.948784048,0.820409131,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,0.793626611,1.242805526,0.744559026,0.990028946,0.513711892,-0.373246593,1.05450286,277.9757369,493138026,TRUE,TRUE
1234564,7.567900714,5.431558068,11.36697583,45.49249786,2.037345476,2.389552015,1.833418906,1.817122921,1.142177404,0.43276923,8.197456191,32.30052626,0.00099515,3.055521919,0.002050422,0.023919396,-0.007594255,-0.002112916,-8.18E-05,-3.73E-05,-0.000623637,-1.13E-06,-4.01E-05,-8.47E-06,1.25E-07,0.000334775,1.09E-07,-181.8557709,0.000175932,0.001147748,5.97E-05,1.37E-05,0.000327271,0.001776287,0.830475957,1.060467144,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.103011866,1.577953376,1.23194554,1.0263381,1.201710078,0.072935336,1.017385071,276.7746876,493946799,TRUE,TRUE
1235755,10.82947672,4.073938,16.6659308,78.32781619,1.489037879,2.660212661,1.065479218,1.247056366,1.831351431,0.523497882,7.683847336,26.54328251,0.005293351,4.832338991,-0.00046026,0.043664755,-0.004020959,-0.002981075,-7.63E-05,-2.36E-05,-0.0006387,-1.65E-06,-3.37E-05,-9.69E-06,0.011483256,0.139571016,0.005952294,-0.761465248,0.000197652,0.001213672,3.12E-05,-3.31E-05,7.39E-05,0.001703928,1.170167314,1.092121106,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,1.076508252,0.608346123,1.057493222,1.11227552,0.891897046,1.338902014,0.981296033,277.7308844,494422008,TRUE,TRUE
1236502,6.18868766,4.514582768,6.149248229,153.2990258,1.487103388,2.760238813,1.038229823,1.141990288,1.008031723,0.6432761,7.874275972,28.33500417,0.004070846,1.757993951,0.003457426,0.020676428,-0.003454158,-0.003826455,-7.96E-05,-4.93E-05,-0.000639105,-1.86E-06,-4.70E-05,-7.18E-06,0.025468386,0.313042768,3.65E-16,-0.641535035,0.00021209,0.000982022,5.01E-05,-0.000123866,0.000110134,0.001360407,1.233969407,1.057618614,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,0.902496197,1.26353586,1.135320623,0.984521158,1.235240016,1.082371432,0.995271527,278.337559,494720061,TRUE,TRUE
1237614,4.241491602,5.555782397,9.63117123,101.5727721,1.619339113,2.426806531,2.021183432,1.517954215,0.717833322,0.328320841,7.59166128,29.03549406,0.004064804,0.030853081,0.004608535,0.025394257,-0.002707898,-0.00279022,-0.00013141,-1.63E-05,-0.000654902,-1.71E-06,-4.81E-05,-8.53E-06,0.110559556,5.28E-37,0.065604963,-0.204207156,0.000249913,0.001437425,-5.05E-05,0.000111472,0.00013373,0.001150812,1.088867972,1.02978238,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.119104548,1.215951607,0.870121511,1.003860034,0.893143048,1.116143667,0.97483248,278.0231512,495163749,TRUE,TRUE
1238468,0.620956698,4.32884268,20.41411578,157.4252076,1.070133044,1.668542846,0.199023938,0.860320419,0.092763659,0.195806211,6.494893921,32.64146038,0.000288061,1.990673695,0.002966693,0.017026553,-0.006368095,-0.004598551,-0.000110484,-7.62E-06,-0.000645366,-7.34E-07,-2.21E-05,-9.37E-06,4.04E-07,1.06E-91,1.49E-05,-3655.394081,0.000300575,0.001428251,-9.19E-05,-6.83E-05,0.00049755,8.14E-05,0.971783068,1.078340303,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.054242149,1.268570136,0.805969309,1.055530745,1.01562662,1.025436468,0.894528314,278.858963,495504495,TRUE,TRUE
1241786,9.883875377,5.728649967,18.24791136,128.8810527,1.745433627,2.252937947,0.772162184,1.231090138,1.145618365,0.595605563,8.345839967,28.59693608,0.004224586,2.730449267,0.002638672,0.039437982,-0.007983265,-0.00199688,-0.000119151,-3.38E-05,-0.000598482,-2.12E-06,-2.29E-05,-7.90E-06,0.005158279,7.58E-06,5.22E-17,-1.989894338,0.000270416,0.001628548,-5.49E-05,5.26E-05,0.000428433,9.16E-05,1.021324185,1.001507905,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,0.89214445,1.010594659,0.515872729,1.159225043,1.036641729,1.21242536,1.028225695,276.0431467,496828377,TRUE,TRUE
1243150,4.914247598,4.653815149,8.011305183,115.2619175,1.190946714,1.180463111,1.319713239,1.412090255,0.944896142,0.493083775,8.967579152,27.12688541,0.007722341,2.124261084,3.07E-05,0.037386362,-0.003455121,-0.004626597,-7.65E-05,-8.62E-06,-0.000630037,-2.06E-06,-3.74E-05,-8.88E-06,4.02E-07,1.84E-06,3.33E-07,-20740.0912,0.000215219,0.001723794,-1.40E-05,0.000112544,0.000111635,0.001416377,0.933375968,1.05621786,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.971880444,0.560923557,0.807127681,0.778450105,1.071622146,2.290721863,1.070915978,276.117227,497372613,TRUE,TRUE
1243772,10.66412962,3.984748937,13.89053512,90.00843347,1.175891895,3.925384644,2.338042029,1.6994435,1.607255284,0.597288032,9.740088998,29.23360148,0.001608321,5.148444085,0.001330749,0.033050775,-0.004896368,-0.003820873,-7.64E-05,-1.70E-05,-0.000583104,-2.16E-06,-4.44E-05,-8.12E-06,0.010009869,0.000170357,3.31E-17,-1.093170769,0.000274852,0.000953303,2.90E-05,6.29E-05,8.90E-05,0.001692237,0.982605167,0.924098541,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,0.933766273,1.006512794,0.721733741,1.200157632,0.79894518,0.90611478,1.127705752,281.0810134,497620791,TRUE,TRUE
1244229,8.434231971,5.529696198,12.40234354,35.42893332,0.841025236,3.162918029,1.528905558,1.764158706,1.197952696,0.630707534,8.025738962,30.58695184,0.001309431,1.464367844,0.00541927,-0.017913747,-0.004908608,-0.001547934,-6.64E-05,-1.12E-05,-0.000563282,-1.29E-06,-1.85E-05,-7.31E-06,0.035368623,1.60E-40,4.50378321,-3.039444138,0.000293423,0.00147539,-2.16E-05,0.000124002,1.44E-05,0.001614267,0.984091359,1.017917371,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,1.042058999,2.646908148,1.136393449,1.082029729,1.804659912,0.186804378,1.005685777,280.2443203,497803134,TRUE,TRUE
1265884,2.457387732,4.114761123,22.08989912,25.59806674,0.877581548,2.313846436,0.606322276,1.251985436,0.47025915,0.434460645,5.556956585,38.19048587,-0.005507565,-0.413188029,0.007376965,0.053111049,-0.00285967,-0.002366803,-5.26E-05,-2.94E-05,-0.000642579,-3.75E-06,-4.27E-05,-8.32E-06,0.000648568,0.245158681,5.31E-27,-1.892353854,0.000201903,0.001374487,-0.000100289,3.90E-05,0.000188227,0.000652788,1.062032201,0.989084776,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,0.781850429,1.731314186,1.47996019,1.002407179,1.210077668,2.037368543,0.823723767,277.1962116,506443479,TRUE,TRUE
1266034,9.070807221,3.335401631,10.16535811,100.8197349,1.605081906,1.6754456,1.898043926,1.220686257,1.361587043,0.394617972,7.412696775,29.04530903,0.00317925,1.195450745,0.004653794,0.035024293,-0.006013148,-0.003476496,-7.92E-05,-1.90E-05,-0.000583503,-2.49E-06,-6.53E-05,-8.13E-06,0.00631921,0.173272535,2.48E-18,-0.902678326,0.000275128,0.001273177,-0.00011944,0.000190267,0.000225607,0.001716261,0.902306066,0.892967095,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.821596941,0.994760531,0.824266981,0.757371126,1.015790996,1.224271848,0.962163919,278.6431468,506503329,TRUE,TRUE
1268270,7.183061907,4.112872485,19.95155189,74.7746855,1.532077544,2.619959118,0.519309714,1.496114487,1.179646954,0.617600833,7.997709214,33.06415928,6.30E-05,2.957516592,0.003079207,0.032649877,-0.005318162,-0.002108569,-5.81E-05,-3.04E-06,-0.000680241,-1.79E-06,-6.55E-05,-7.29E-06,0.016190073,4.930703174,3.44E-17,-0.900037706,0.000243927,0.000896927,9.98E-05,-4.14E-05,-4.74E-05,0.002098589,0.841063007,1.116346071,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,1.273813173,0.829803429,1.015951824,0.832244671,1.316091584,-0.040252892,1.003717964,276.0546643,507395493,TRUE,TRUE
1269878,12.43376225,5.730918839,18.49696822,150.3060762,1.266346749,1.367847465,0.875217773,1.020421997,1.215782372,0.524400604,7.798610089,31.2255516,0.001095723,4.190876081,9.92E-05,0.028356611,-0.004525402,-0.00299165,-8.20E-05,-1.22E-05,-0.000550778,-3.24E-06,-5.08E-05,-8.34E-06,0.000433592,0.001594073,3.18E-26,-14.7965344,0.000272564,0.000952977,7.84E-06,3.93E-05,6.15E-05,-0.000190137,0.940795687,0.930511768,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.233111184,1.941414992,0.645513554,1.062756569,0.353514799,0.887300988,0.99007321,280.0416297,508037085,TRUE,TRUE
1273554,3.002488,5.904018443,32.73087797,127.6140631,1.754423839,1.109161694,2.78709679,1.143670575,0.705231612,0.619258618,8.665596507,32.30135125,0.001012795,-0.685630977,0.006020716,0.036355399,-0.003765458,-0.004247873,-8.91E-05,-2.24E-05,-0.000617635,-2.77E-06,-7.74E-05,-7.54E-06,0.042452631,4.39E-43,0.050123557,-0.639163018,0.000313222,0.001308841,-0.000132675,-6.34E-05,0.000303318,0.000812912,1.041093627,1.007265118,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,1.035140536,0.360752399,1.101253539,1.148919972,1.188025716,1.579785295,1.050051319,278.0571899,509503809,TRUE,TRUE
1275684,1.270431751,2.997877427,14.13950944,63.61131621,0.562519871,2.550994583,1.195373226,1.332964534,0.352480465,0.384822253,7.255682808,34.76397377,-0.000701569,2.644252882,0.001663425,0.027183283,-0.000608932,-0.002306446,-6.29E-05,-2.03E-05,-0.000590982,-1.67E-06,-3.14E-05,-1.06E-05,0.002609005,3.20E-18,0.009305601,-4.779309705,0.000223249,0.001163541,-0.000103551,3.06E-05,0.000393095,0.001108331,0.901294221,0.918846028,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.866131498,0.731646552,0.799561151,1.252449435,1.22474115,0.581069591,0.950503728,277.4650824,510353679,TRUE,TRUE
1278832,2.561389962,6.022161916,22.93862138,84.83774261,0.983359887,1.908705826,0.524667421,1.511056246,0.728648611,0.581664275,7.673672274,31.103768,0.000908838,4.52352457,0.000942954,0.030506047,-0.002622418,-0.004801312,-7.18E-05,-3.24E-05,-0.000601931,-3.65E-06,-4.03E-05,-8.26E-06,0.007388665,1.684661615,2.29E-17,-0.580704114,0.000261072,0.001259149,-8.02E-05,5.72E-05,0.000303881,0.000171443,0.724392542,1.177497506,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.830019503,0.289405748,0.690514713,0.85996625,0.840789335,0.666659115,0.980670165,279.4746748,511609731,TRUE,TRUE
1279964,17.98154823,5.961134449,17.95659238,43.05101914,1.130972863,3.379308619,0.511398007,1.697749971,1.478358431,0.598072076,7.720180499,30.30263765,0.003547212,3.788325438,0.001156013,0.027663415,-0.004194625,-0.002876363,-9.84E-05,-4.44E-05,-0.00058137,-3.63E-06,-5.19E-05,-9.42E-06,3.52E-07,5.24E-05,1.66E-05,-2045.942741,0.000260816,0.001239582,5.41E-05,0.000108016,9.95E-05,0.002791256,0.776062054,0.966954065,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,1.039198906,0.344486139,1.12582932,1.135924557,1.510553905,-0.545904319,0.984313318,274.959433,512061399,TRUE,TRUE
